Latitude,Longitude
-85.40903879,40.20334084
9.18368133,48.79321972
-74.90837689,40.16010538
-85.63397,37.07221
-97.64090722,35.59726937
-71.39237075,41.85133546
-71.10816629,42.3799876
-82.20409866,34.6918277
-74.00167102,40.89399932
-76.4833689,39.1212762
-75.15872833,44.59162591
-80.69070797,35.03401134
-78.70914435,42.91637152
-83.68780986,32.54103704
-84.14584974,33.38552351
-90.23079306,38.59459459
-73.73344847,41.48997063
-119.62495559,36.33546744
-117.8957287,34.0511592
-94.5908294,39.0348744
-71.13200592,42.35040098
-77.06165026,38.80056385
-89.17070161,40.5261779
-76.61873294,39.39455909
-75.18195566,39.95566703
-95.4187211,29.67156575
-84.60456264,34.04212881
-88.9928085,42.37311276
-66.18371596,18.44344491
-122.82965764,45.47484278
47.96071904,29.31629655
-117.24355772,32.79265339
-95.2419684,38.96212688
-73.96874966,40.78814386
-73.97610043,40.75463194
-110.83521487,32.28168092
-73.88341527,40.74333903
-81.32656624,28.56513576
-83.68783531,42.95042476
-71.22260612,42.38633492
-73.7832209,40.904549
-119.02071582,34.21504106
-75.05637307,42.46738031
-82.68068364,28.22070987
-123.12361,49.2832
-97.77429838,30.19941708
-74.00271069,40.72430996
-122.428809,37.80729573
-83.3772036,35.4359014
-74.23449417,40.79754702
-83.22157913,42.31210596
-118.37307602,34.10403361
-88.98392734,42.40226963
-117.6413384,34.1012035
-112.01652251,33.29742301
-93.28581596,32.65442426
-96.79123943,32.87489486
-83.0152468,42.6359852
-83.932059,35.96092236
-73.97383642,40.78347301
-76.43170099,37.04590335
-73.9881155,40.73692101
-71.06947776,42.36268074
22.2730115,52.17358166
-94.7257785,38.9314289
-81.91181546,41.41338765
-77.41978297,38.90145169
-73.99333177,40.69841226
-98.67098697,29.52363031
-74.90868685,40.16312605
-77.13988993,38.99519022
-77.03547676,38.91195217
-89.98837768,38.56105836
-95.44418182,29.69610424
-81.32244026,28.62444307
72.89023,19.11365
-86.88571,41.70674656
-71.47487693,41.84658691
-117.05812497,32.77647033
-95.24081082,38.95973089
-71.48083584,41.94654908
-91.62430119,35.77782657
-121.36231696,36.81182686
-97.77428338,30.19939627
-78.6775873,35.7796249
-86.80670653,33.49028975
-95.3990621,29.7101491
-81.77438353,34.01031689
-86.1517018,39.8528478
-80.75550345,34.15045656
-93.10967192,45.06980763
-85.49591472,32.56720543
-83.96227632,42.940053
-71.16529545,42.33833368
-98.47302035,29.68302067
-72.90327821,41.41767072
-97.70491106,30.30843534
-76.60814502,39.39533233
-87.54425197,33.20678402
-73.93947044,40.75996079
-80.31725479,40.25868289
-90.67657759,39.13963161
-74.2926427,40.5540604
-115.31654632,36.29086681
-83.01599074,42.33658351
-78.84850953,42.92548304
-70.93219876,41.65078616
-117.3756401,33.67707518
-82.89849138,42.39518112
-118.19093732,33.76361853
-78.75051452,35.76571215
-121.88516163,37.22706865
-84.41339381,42.23129544
-119.73168352,34.44378379
-84.368358,33.7720694
-98.48332818,29.54949103
-77.09038711,42.61461189
-112.01581107,33.29680336
-75.51413715,39.83551069
-73.9859582,40.7721374
-117.23071799,32.9397671
-123.03731295,44.91797392
-87.09672847,41.61648556
115.8374194,-32.0668017
-76.13822462,43.03528161
-83.1819058,42.2411869
-111.926397,33.4082384
-89.38525169,43.07061858
-115.1837486,36.10403001
-96.84199451,35.43773392
-74.08709094,40.84127844
-77.00290339,38.90184519
-119.81535412,39.54340168
-81.9731421,35.00853359
-95.5160554,29.8241606
-75.45690244,43.83511929
-94.16164367,30.03888069
-77.09068891,38.9360576
-93.69437143,43.93357323
-79.01826813,33.80136491
-79.92378538,43.25880814
-79.70685066,43.59220878
-92.89463009,42.05595817
-74.4292332,40.77618412
-49.28842365,-25.41527085
-84.77808705,43.59314278
-119.24637636,36.32168063
-77.02860945,38.90521097
-81.45611144,28.51304926
-77.24112759,38.87690824
-76.55603228,42.92162838
26.21564,-29.11387
-120.94493916,37.61099806
-85.6419717,42.9355424
-105.16612285,40.64473255
-77.00293059,38.90192849
-87.52045539,41.44181085
-111.9450329,40.8017685
-96.6631852,33.1918301
-73.4549717,44.9890423
-86.83474181,33.35846849
-77.09348494,39.00404032
-71.0573094,42.31228309
-94.11669034,36.15520816
-88.74779404,42.83472286
-157.833748,21.304614
-111.66005702,40.25280837
-80.41842675,37.24785133
-88.9928125,40.4945831
-70.7727778,-33.57633191
-83.12757259,39.93158873
-74.98404904,40.76351611
-87.64166949,41.88190968
-85.28915668,37.10580177
-77.02297925,38.91643542
-98.2185021,32.2165242
-98.64553297,29.57011085
-78.96742271,35.92936678
-58.16409056,6.80103911
-71.0911201,41.9247455
-122.60669065,47.52754402
-83.00919961,39.99553748
-86.4161087,32.4585105
-97.605153,35.488196
-86.17959625,39.78554138
-97.19184642,33.44317041
-118.45293459,34.00405389
-117.23748887,32.76743895
-106.43385617,31.82354327
-72.1165674,41.4577449
-73.26034535,41.16017207
-79.34816714,43.7635016
-95.741049,29.7672838
-123.06830751,49.30957899
-97.68657058,29.87145582
-112.20872945,33.49167016
-117.2440363,32.9019125
-79.229909,42.104152
-87.72794978,42.02545723
-72.90370979,41.38545773
-94.17625668,36.05449992
-75.62779469,39.65980423
-81.5782851,30.3495749
-111.66458079,40.23794317
-88.45100884,33.63249819
-78.459343,37.2465604
-76.81317385,40.15220707
-122.12974947,48.16339591
-76.13099861,43.04118647
-83.01513782,42.618065
-118.23580901,34.04825498
-90.04231788,38.55848696
-84.48816907,42.72377499
-96.837176,33.00564639
145.02901544,-37.77033452
-87.67281263,41.9063439
-85.84007585,38.19360859
-98.48699646,29.42989111
-73.29149209,40.7440674
115.87067965,-31.88784751
-97.3071882,32.77744715
120.9883759,14.6119894
-76.99766352,38.93874181
-87.41985075,36.60357655
-96.83841812,33.1214068
-87.49688049,36.85603454
-82.7702145,27.99189899
-117.40883351,47.63398063
-104.93148066,39.70250337
-72.8424335,40.799935
-76.53552814,39.12907848
-87.93260967,43.03904937
-96.85834081,32.89645504
-89.9480742,38.80645416
-80.42199243,37.23583058
-85.76901337,33.81854828
-73.21119246,44.48600219
-85.7638477,42.9654206
-74.01976649,40.80153569
-76.72259041,39.35376559
-76.94087,39.06613
-96.32042737,30.59747418
-84.2110858,43.6425265
-77.05318532,38.92315453
-71.78615778,42.31988052
-99.13722205,19.29027761
-87.78249619,41.85890166
-98.50462399,29.46897559
-83.6186112,41.6570994
-87.77797476,41.86946916
-84.21566195,33.80672981
-70.55798608,-33.56541683
-71.68931744,43.75322746
-87.64731007,41.93912586
-122.6328759,45.4154454
-92.4633738,42.5127973
-90.6222653,35.8205769
-76.1042182,36.8044506
-95.7075302,29.8594311
-73.91453764,41.52649943
-100.465361,31.439945
-79.39238975,40.18958804
-71.16519394,42.33831986
-104.89911115,39.63715669
-76.1065709,36.82332299
-74.01005935,40.73665098
-122.14552696,47.87292556
-86.21555479,32.34398193
-81.45563016,41.05806744
-97.74429719,30.29363273
-71.11181388,42.3920702
-94.59107031,39.04256399
-118.40366618,34.00035856
-82.43339158,28.08101924
-73.10951032,44.49087962
-82.1149869,29.21539008
-111.9542385,33.6618853
-76.72153442,39.72331372
-116.5683308,48.2837689
-84.88326136,35.17348036
-73.9955151,40.7468854
-74.5910164,39.33153678
120.99225026,14.59992149
-112.0328449,43.46596314
-71.18597908,41.77206525
-75.17769515,40.99375639
-77.39915141,38.87508841
-74.0086207,40.7069484
-93.377763,45.0789504
-79.9527497,39.6615625
-81.13739518,41.76879154
-121.7794851,37.672327
-122.47495751,37.75931472
-93.44695969,44.95028438
-78.51608813,38.03493595
98.32788524,7.79366676
-75.16645509,39.93997834
-77.7241641,39.59828636
-80.31725479,40.25868289
-87.91626819,43.29674042
-118.6106638,34.1985784
-96.18870732,41.2075683
-83.0702451,39.84633439
-95.726015,39.044389
-88.3140214,42.0598021
-76.75786543,38.45748127
-122.1682616,47.4089384
-82.39728133,40.37076948
-97.14201035,33.19299476
-77.00024343,38.99119814
-97.42002557,35.58267403
-66.0871765,18.3971192
-122.25386748,37.78019285
150.89837701,-33.75559842
-81.88277298,33.64378476
-75.23178351,40.20106107
-101.31149578,48.20327517
-80.88952526,29.02702256
-89.51437413,34.38905041
-73.99459456,40.74530257
-90.71121009,38.77320844
-90.52192938,38.78183643
-89.5379969,38.4417666
-84.4524973,39.17019884
-122.44365005,47.14747243
-76.9366813,38.8807335
-87.75997898,30.90018896
-120.85590366,37.49259563
-97.76674625,30.24863551
-70.72262685,42.20760479
-117.73438803,33.97111218
-119.62487863,36.33545869
-97.09124976,33.21428608
-121.7439956,38.6658117
-98.59304926,29.19790456
-84.50664711,39.10132764
-94.08166853,30.05162394
-77.07313593,38.96134032
-77.02309257,38.92058815
-81.5452777,28.61545533
-80.31104898,36.05743794
-98.4319892,29.7743145
-95.9020223,33.2467406
-76.61202807,39.31535337
-85.67108318,40.06996305
-81.51677613,41.07369406
-118.3273977,34.0648545
-118.45440133,34.28011204
-97.15810583,33.09930204
-78.89323206,35.09428192
-83.225543,33.0335298
-74.15287698,40.88897388
-73.90084604,40.73395877
-75.18970131,39.95526151
-81.32372846,28.33770524
-98.4169,29.50973
-76.91083486,38.85805443
-80.1620265,26.0126101
-87.97981088,43.08114854
-87.70700843,41.68838935
-88.28125691,40.12831762
-84.27665544,38.94825323
-81.84610555,41.37012673
-83.74280166,42.2757764
-84.46411373,42.7261107
-117.86271123,33.64486076
-79.65750639,43.49605125
-83.98140398,35.7631005
-77.02824835,38.9009009
-81.23422327,28.52007552
-80.6833947,41.06852307
-75.17182169,40.9986761
-87.7813746,41.94543606
-77.009354,38.89545
-75.25116343,39.98970358
-76.89446323,38.8391635
-90.38286653,38.27847621
-74.01005935,40.73665098
-71.91472803,41.91504423
-104.7769496,38.91414348
-96.58798382,39.19244924
-76.78823413,38.81578776
-74.01470923,40.70937285
-84.04768417,36.94201556
-95.726015,39.044389
-96.64904075,33.09149108
-94.81735174,29.31764279
-71.09337885,42.33772532
-72.28069545,42.92788031
-89.38861948,43.07242144
-95.40225624,29.77478472
-84.2112637,43.642535
-76.66451165,38.98623196
-87.50546562,33.22676813
-84.30936766,33.79704263
-73.96853931,40.59848269
-110.94560435,32.236729
-81.05339254,33.99027887
-73.99557313,40.73772092
-97.08425651,32.96339513
-75.66954611,45.36638499
-77.69887816,43.2672115
-95.09664254,30.07404822
-80.04635685,41.07496823
-78.85031913,42.92539613
-80.44019334,25.62219535
-74.00091888,40.74280799
-94.6569883,39.2371263
-77.01906392,38.97574761
-73.4257785,40.75163602
-111.99946736,41.06235954
-96.7617123,46.87354
-111.9542385,33.6618853
-82.20708346,34.17275377
-66.05887302,18.39993089
28.99807687,41.04106303
-105.27092884,40.01031114
-83.06434771,42.36168769
-110.8352464,32.28184471
-83.37529032,33.95158423
-85.54459062,33.42304368
-75.18970601,39.95531937
-77.00384111,39.06046723
-77.2895889,38.6795478
-95.3874946,29.9130702
-121.29690629,37.97334605
-96.6132629,28.6404866
-78.98070602,38.0097571
-77.07784684,38.84540425
-73.88718272,40.82366465
-77.05326128,38.9017224
-87.64684147,41.93785701
-118.36372643,33.87909151
-112.08874638,33.53800472
-81.72439681,28.54643833
-74.26378959,39.53389264
-74.23456579,40.67641313
-77.61510791,37.62006807
-76.4477305,39.34493927
-97.3805024,32.6648511
-73.57796639,40.79950516
-118.24666156,33.97650333
-97.91422424,26.14003042
-93.5116267,41.61254115
-76.18683916,42.60134457
-101.1789842,19.69003513
-74.37124601,40.36005006
-123.27535214,44.58009426
-73.26339971,42.44498518
-74.9061231,40.17783158
-93.38860612,45.16498517
-96.58403574,39.1849722
-76.86205194,38.91961586
-80.37618269,25.82139269
-58.8010056,-34.3322286
-113.49,53.5462
-121.5053156,38.55155307
-96.01251969,41.24164451
-101.92466531,33.58345155
-98.06936136,29.7513996
-87.84554103,42.59423652
-113.61861546,37.12880246
-81.84625282,41.37035484
-74.01870807,40.19740838
-78.55351342,35.95301658
-81.6275051,28.33788857
-117.06428189,32.60595215
34.77422,32.07308
-73.21670588,40.7466539
-82.00220444,35.01848613
-73.91214711,42.81136493
-90.5939434,41.6592572
-80.84939525,34.13839434
-73.95481948,40.76768574
-122.14614454,37.89857346
-96.29765754,30.56006466
-80.35249189,25.77687567
-94.10484601,36.04783557
-93.08121342,44.92811772
-95.4397323,29.6878617
-81.32360849,28.33779085
-77.0112115,38.8825682
-77.31261273,37.26573552
-79.6875962,34.6475095
-97.71611318,30.23425895
-95.24069179,38.95979194
-118.52646215,34.17936144
-111.76082578,33.41972855
-81.70229738,36.22202753
-122.50222404,37.9184463
-74.90848895,40.15992554
-86.37243411,35.8422333
-89.44289032,40.6013183
-117.81089459,33.74982611
-110.8354241,32.28184363
-95.7267908,29.84618203
-80.0017152,33.0058874
-82.42252995,40.58576818
-77.01906392,38.97574761
-73.60352194,40.71666905
-73.00758462,41.54619187
-81.23646946,33.74797937
-87.97963027,43.0812783
-118.39934539,33.99868977
-118.34962092,34.06838835
-95.95798049,41.25694199
-78.98069872,38.00975072
-98.50114857,33.8512559
-98.38272063,34.64182042
31.032366,-29.8433408
-95.82083508,29.81154715
-112.03286225,43.46596118
-79.02174917,33.78642218
-74.39288959,40.49736592
-80.1620339,26.0125907
-111.8456531,33.57131073
-93.00017148,43.66445265
-105.06637098,39.47753681
-86.49294188,39.15292413
-73.7975114,40.70655571
-112.01576455,33.29684745
-84.38732762,34.00179332
-111.90634091,33.64774795
-70.91263865,42.72593611
-71.16837999,42.33865057
-118.13825679,33.81165187
-99.20950522,19.4440555
-114.97895912,36.07688831
103.85146513,1.27914963
-75.1580633,40.03903231
-110.83516599,32.28205108
-86.80686936,33.49024993
-93.41164037,32.81924552
-85.76357422,38.20693819
-97.8627342,28.8291747
-74.19922908,40.5522928
98.9565872,18.7906822
-80.67067413,35.37915204
-87.5302874,41.7052794
-91.73584595,35.24370782
-91.42290205,41.91397024
-73.23080839,41.22195017
-74.07134325,40.72468711
-73.94324244,40.63858967
-80.2483613,26.0858102
-101.18702941,19.68964293
-71.17412532,42.11415138
-81.92843939,41.46480321
-96.33384626,30.59342216
-86.25627643,33.15982933
-71.4010568,41.75384093
-83.07691678,40.05895261
-97.43967617,35.21379177
-122.61095191,45.4156028
-122.20603619,47.62722507
-87.52250302,33.19999528
-91.25026749,30.28110106
-111.99953877,41.06243448
-72.25942641,41.80638149
-79.14854491,40.61420315
-92.37930214,34.76933503
-113.64920199,53.80451992
-87.79010784,42.74304238
-85.88514316,42.96842972
-76.86205194,38.91961586
-96.7776784,34.0995035
-85.8855674,42.9562837
-86.2431842,39.85898246
29.04929072,40.97882587
-73.97523618,40.68573411
-105.16613612,40.64472468
-80.37457201,25.75382683
-73.8856001,40.85960937
-97.35753545,37.78926407
-108.6710231,39.1033475
-80.20878953,26.40206066
-122.49071182,37.78060507
-73.42640412,41.08448749
-84.73745852,39.50718792
-74.07827552,40.237051
-101.4714196,36.6946494
-93.32409521,45.12569677
-81.20168785,28.54891002
-79.74734136,40.2193026
-71.0313057,42.37891413
-87.85856656,42.37354741
-84.36686923,33.8511593
-70.92163688,42.86379553
-111.54788847,35.30792784
-71.5351897,41.9197188
-85.2605949,32.52010806
-110.95295607,32.20501538
115.87054251,-31.88782057
-97.09813616,32.7315393
-85.65798473,42.27823268
-117.77420855,34.08356169
-82.34414726,29.64870181
-97.63878801,30.63268818
-78.7585904,42.8864467
-87.71153947,41.85068301
101.7115065,3.13427426
-73.9988218,40.7522054
-98.34642593,29.50043314
-97.75495215,30.35634007
-119.62479668,36.33549718
-97.43977449,35.21374566
-121.65202046,37.1024615
-80.99319911,35.05854322
-104.59245538,38.3236775
-122.68683848,45.5625082
-89.99670709,38.77217692
-77.04765055,38.9077048
-93.09376935,31.75161477
-77.4866669,43.21808215
-94.59082935,39.03487431
-71.16526699,42.33834049
-73.1095209,42.0210123
-84.87029157,35.1624204
-96.659584,32.8976192
-86.04356784,38.45230756
-122.73351629,47.38562949
-73.98511184,40.7400516
-86.46639352,36.98123244
-1.51297409,53.41295281
-95.28221981,38.93670219
-71.53157284,41.49027199
-122.32188569,47.62401725
-81.59355003,41.4117364
-118.2170591,34.0487845
-72.59387036,41.96632835
-79.93865545,40.45259137
-85.40200102,40.20423546
-74.43645919,39.36915949
11.08422498,49.44589309
-90.0769876,29.9473955
-87.91626609,43.29673917
-119.29296134,36.54055382
-118.3021957,33.7371391
-73.98525855,40.72757719
-115.10118233,36.02842246
-86.49290833,39.15289487
-78.89326711,35.09421645
-88.8932578,30.450165
-95.53527634,30.69763681
-87.93367674,43.04050304
-83.1824338,42.45099389
-83.6832694,42.6488777
-84.26008038,33.70120714
-71.14858748,42.34374119
-149.88774947,61.21736998
-115.58775232,32.85810082
-73.07372307,40.9402365
-89.988157,38.77814
-70.84191514,42.54411321
-92.10832567,37.75038632
-79.3777958,43.6551271
-122.48260179,48.71866491
-74.4233285,40.6147307
-92.1453362,32.5156348
-81.80021865,26.30362179
-75.27238955,43.10016825
-96.8639261,32.7886449
6.7686087,51.1964201
-116.34966716,43.57838979
-98.60961644,29.5766842
-86.73044108,36.11074391
-84.32647208,38.39791532
-90.04229173,38.55852988
-120.66092603,35.29425795
-122.11899606,37.68620531
-73.1749654,41.2598047
-88.89305943,37.99826273
-86.51580457,39.18606098
-84.76037717,38.45039567
-76.42531732,38.19139367
-82.23312458,34.94219075
-85.66194878,42.28140535
-108.80714653,35.64092437
-77.02607482,38.90477407
-88.12915321,41.86431821
-115.26781255,36.13354881
-121.84915457,39.73043446
-97.39293832,32.98735198
-89.42412675,43.06644618
22.27309853,52.17359942
-77.02861697,38.90519953
-84.2781133,30.4160493
-97.82876476,30.54196754
-149.82300342,61.13941906
-82.00218974,35.01844421
-122.19205775,47.65648294
-86.44426575,35.75034211
-84.39873693,39.0565351
-79.71616769,43.53233652
-86.49803368,30.48693691
-95.37092748,29.72007699
-112.09427057,33.54437192
-71.42163744,42.02446461
-92.45121726,35.5390822
-96.6940462,32.7813092
-122.20611467,47.62716691
-118.27709188,34.07280867
-73.9608997,40.79870247
-86.1899804,39.79913937
-117.40621097,47.67391682
-86.37252488,35.8423467
-88.2023563,42.02802961
-118.40473371,33.9462875
-76.58844974,39.34738112
-122.23959549,40.15813128
-116.47489668,33.84213122
-83.21639538,34.41974751
-73.95373553,40.70232774
-87.66702664,41.90674733
-157.83198787,21.27963032
-80.68606928,40.08189394
-84.1785914,39.73444827
-80.8248239,35.2739299
-78.93057847,40.31973863
4.87253143,52.38121923
-71.12020622,42.40369219
-75.59239701,38.34323965
-82.68097395,38.47291984
-119.69031522,34.41819367
-82.69649084,27.96418601
-94.66495803,31.63347592
-75.18358738,41.00399355
-86.49296762,39.15289696
-96.69582624,40.81753819
-80.43682704,25.45294954
-83.394398,33.332192
-77.0374834,38.9088098
-75.12061346,40.02286764
-81.54664465,30.33735988
-99.5110744,27.5360663
-84.20617618,9.94060792
-87.9702962,43.11114615
-73.95531186,40.80334739
-81.60849217,30.35669166
-77.00844853,38.89144322
103.85109885,1.27989604
-89.13599395,32.78475952
-93.08127344,44.92809266
-121.54757326,38.97546245
-76.1382228,43.03526054
-75.16064943,39.98175312
-94.36033054,37.17047042
-117.0630008,32.60488987
-121.7439788,38.6657873
-85.10292758,33.57947544
-87.7777496,41.86943653
-88.21409157,41.74880925
-97.72612547,30.30476324
-85.2365527,32.8201581
-97.40283656,27.76046243
-106.012794,35.68924427
-98.68553183,29.52100086
-73.19394794,44.47343472
-76.55597642,42.92147674
-84.3350128,33.87875833
-96.16349931,31.71984882
-84.56000185,34.06658352
-97.34957167,27.69424219
-105.01723684,39.85304555
-73.99549124,40.72122218
-98.62602443,29.57841178
-84.73381493,39.50402014
-82.39302878,34.33058348
-105.2710296,40.0041552
-83.74082139,42.27052686
-98.540031,33.9002967
-91.6705809,44.05055493
-77.0112115,38.8825682
-95.4588294,30.2082806
-117.00391779,32.67325131
-87.39553177,41.47180795
-112.0613206,33.4791467
-81.54755306,41.45739164
-96.79463077,32.76629451
-85.10207587,33.59467734
-85.4897687,36.1643648
-73.71244434,42.70862026
-118.34811511,34.05014456
-122.41757781,37.79212219
151.20476762,-33.86603237
9.18882048,48.79657649
-78.56255104,35.57496135
-73.0369924,40.9326606
-112.20867882,33.49173018
-73.454955,44.9889137
